source_city,target_city,edge_weight,shared_projects
Budapest,Gothenburg,2,2
Budapest,Haifa,2,2
Cairo,Gothenburg,2,2
Krakow,Shenzhen,2,2
Cairo,Lima,2,2
Calgary,Ho Chi Minh City,2,2
Cairo,Suzhou,2,2
Krakow,Ottawa,2,2
Cupertino,Stuttgart,2,2
Brussels,Palo Alto,2,2
Bristol,Santiago,2,2
Cape Town,Kolkata,2,2
Hefei,Houston,2,2
Kuala Lumpur,Rome,2,2
Kyoto,Warsaw,2,2
Hefei,Lyon,2,2
Hefei,Madrid,2,2
Kyoto,Waterloo,2,2
Hefei,Prague,2,2
Hefei,Washington,2,2
Istanbul,Nairobi,2,2
Nairobi,Pittsburgh,2,2
Cape Town,Ho Chi Minh City,2,2
Cape Town,Jakarta,2,2
Jerusalem,Mountain View,2,2
Kolkata,Rotterdam,2,2
Jakarta,San Diego,2,2
Jerusalem,Moscow,2,2
Brisbane,Geneva,2,2
Cape Town,Waterloo,2,2
Cambridge,Jakarta,2,2
Chengdu,Toulouse,2,2
Hanoi,Minneapolis,2,2
Ho Chi Minh City,Ottawa,2,2
Istanbul,Jakarta,2,2
Hanoi,Lima,2,2
Istanbul,Toulouse,2,2
Jakarta,Ottawa,2,2
Jakarta,Perth,2,2
Budapest,Saint Petersburg,2,2
Kuala Lumpur,Minneapolis,2,2
Lima,Minneapolis,2,2
Dallas,Hefei,2,2
Cupertino,Lyon,2,2
Jakarta,Saint Petersburg,2,2
Kyoto,Mumbai,2,2
Jerusalem,Taipei,2,2
Jerusalem,Shanghai,2,2
Austin,Turin,2,2
Bangkok,Dalian,2,2
Kyoto,Pune,2,2
Jakarta,Philadelphia,2,2
Saint Petersburg,Stockholm,2,2
Jerusalem,Vancouver,2,2
Chengdu,Turin,2,2
Frankfurt,Stuttgart,2,2
Jerusalem,Redmond,2,2
Geneva,Philadelphia,2,2
Kuala Lumpur,Nairobi,2,2
Madrid,Turin,2,2
Denver,Saint Petersburg,2,2
Jerusalem,Pune,2,2
Palo Alto,Turin,2,2
Stockholm,Turin,2,2
Sunnyvale,Turin,2,2
Copenhagen,Osaka,2,2
Buenos Aires,Cupertino,2,2
Copenhagen,Frankfurt,2,2
Cape Town,Cupertino,2,2
Cape Town,Hefei,2,2
Cape Town,Lyon,2,2
Jerusalem,Melbourne,2,2
Bangkok,Phoenix,2,2
Bangkok,Osaka,2,2
Cairo,Sunnyvale,2,2
Budapest,Geneva,2,2
Cairo,Riyadh,2,2
Abu Dhabi,Bangkok,2,2
Kyoto,Rio de Janeiro,2,2
Ankara,Osaka,2,2
Atlanta,Krakow,2,2
Buenos Aires,Minneapolis,2,2
Cupertino,Ho Chi Minh City,2,2
Geneva,Rome,2,2
Copenhagen,Krakow,2,2
Cupertino,Waterloo,2,2
Bangkok,Kuala Lumpur,2,2
Gothenburg,Ho Chi Minh City,2,2
Bangkok,Cupertino,2,2
Gothenburg,Houston,2,2
Gothenburg,Raleigh,2,2
Gothenburg,Sunnyvale,2,2
Kyoto,Vienna,2,2
Ankara,Turin,2,2
Oxford,Sunnyvale,2,2
Chengdu,Krakow,2,2
Budapest,Manila,2,2
Chengdu,Gothenburg,2,2
Brussels,Cupertino,2,2
Bangkok,Cologne,2,2
Milan,Waterloo,2,2
Ottawa,Waterloo,2,2
Canberra,Dubai,2,2
Cupertino,Kuala Lumpur,2,2
Ankara,Phoenix,2,2
Cambridge,Dalian,2,2
Jerusalem,Lagos,2,2
Istanbul,Jerusalem,2,2
Canberra,Chengdu,2,2
Lisbon,Ottawa,2,2
Ottawa,Perth,2,2
Cape Town,Hsinchu,1,1
Buenos Aires,Jerusalem,1,1
Cologne,Kuala Lumpur,1,1
Brisbane,Detroit,1,1
Cambridge,Osaka,1,1
Bogota,Sunnyvale,1,1
Bogota,Pittsburgh,1,1
Cologne,Stuttgart,1,1
Bogota,Shenzhen,1,1
Detroit,Eindhoven,1,1
Osaka,Pune,1,1
Canberra,Salt Lake City,1,1
Daejeon,Saint Petersburg,1,1
Kyoto,Sao Paulo,1,1
Jerusalem,Washington,1,1
Chengdu,Daejeon,1,1
Dalian,Osaka,1,1
Edmonton,Osaka,1,1
Cologne,Hefei,1,1
Cologne,Rio de Janeiro,1,1
Jerusalem,Waterloo,1,1
Cologne,Edmonton,1,1
Chennai,Daejeon,1,1
Bogota,Hangzhou,1,1
Jerusalem,Milan,1,1
Osaka,Stockholm,1,1
Edinburgh,Perth,1,1
Auckland,Dalian,1,1
Haifa,Osaka,1,1
Minneapolis,Osaka,1,1
Hanoi,Kuala Lumpur,1,1
Edinburgh,Rio de Janeiro,1,1
Cologne,Daejeon,1,1
Perth,Santiago,1,1
Edinburgh,Osaka,1,1
Osaka,Perth,1,1
Budapest,Osaka,1,1
Cologne,Waterloo,1,1
Cologne,Manchester,1,1
Abu Dhabi,Denver,1,1
Edinburgh,Heidelberg,1,1
Cologne,Dalian,1,1
Bucharest,Kuala Lumpur,1,1
Lausanne,Osaka,1,1
Haifa,Warsaw,1,1
Dubai,Jerusalem,1,1
Phoenix,Suzhou,1,1
Bogota,Vancouver,1,1
Hsinchu,Salt Lake City,1,1
Edmonton,Rome,1,1
Hamburg,Osaka,1,1
Atlanta,Canberra,1,1
Budapest,Daejeon,1,1
Barcelona,Daejeon,1,1
Bucharest,Rotterdam,1,1
Budapest,Hefei,1,1
Rotterdam,Waterloo,1,1
Lausanne,Minneapolis,1,1
Osaka,Sao Paulo,1,1
Kuala Lumpur,Lima,1,1
Osaka,Rome,1,1
Hefei,Lima,1,1
Toulouse,Turin,1,1
Bristol,Perth,1,1
Grenoble,Sunnyvale,1,1
Bucharest,Rio de Janeiro,1,1
Delhi,Minneapolis,1,1
Kuala Lumpur,Suzhou,1,1
Houston,Rio de Janeiro,1,1
Geneva,Sao Paulo,1,1
Daejeon,Vienna,1,1
Hamburg,Tsukuba,1,1
Nairobi,Nanjing,1,1
Dalian,Ho Chi Minh City,1,1
Mexico City,Sunnyvale,1,1
Dalian,Hsinchu,1,1
Daejeon,Rome,1,1
Mexico City,Ottawa,1,1
Grenoble,Portland,1,1
Ann Arbor,Hanoi,1,1
Boulder,Grenoble,1,1
Rotterdam,Suzhou,1,1
Auckland,Hefei,1,1
Delft,Phoenix,1,1
Cairo,Delft,1,1
Lausanne,Phoenix,1,1
Hefei,Hsinchu,1,1
Hsinchu,Tianjin,1,1
Brussels,Eindhoven,1,1
Haifa,Waterloo,1,1
Haifa,Nanjing,1,1
Daejeon,Nairobi,1,1
Haifa,Milan,1,1
Ann Arbor,Raleigh,1,1
Bangkok,Bucharest,1,1
Eindhoven,Lagos,1,1
Canberra,Mexico City,1,1
Hefei,Milan,1,1
Hefei,Minneapolis,1,1
Edinburgh,Phoenix,1,1
Hefei,New Delhi,1,1
Hefei,Nairobi,1,1
Hefei,Phoenix,1,1
Edinburgh,Lima,1,1
Hefei,Salt Lake City,1,1
Canberra,Madrid,1,1
Hefei,Ottawa,1,1
Copenhagen,Salt Lake City,1,1
Canberra,Frankfurt,1,1
Oxford,Phoenix,1,1
Cape Town,Wuhan,1,1
Dalian,Kuala Lumpur,1,1
Phoenix,Salt Lake City,1,1
Canberra,Minneapolis,1,1
Cupertino,Kyoto,1,1
Kyoto,Palo Alto,1,1
Dalian,Sydney,1,1
Dalian,Rome,1,1
Dalian,Nairobi,1,1
Cape Town,Lima,1,1
Brussels,Minneapolis,1,1
Brussels,Hefei,1,1
Bristol,Oslo,1,1
Bristol,Suzhou,1,1
Brisbane,Hefei,1,1
Rome,Suzhou,1,1
Cairo,Salt Lake City,1,1
Cologne,Phoenix,1,1
Gothenburg,Nanjing,1,1
Bristol,Nairobi,1,1
Ankara,Lagos,1,1
Bucharest,Salt Lake City,1,1
Daejeon,Hefei,1,1
Ankara,Nairobi,1,1
Buenos Aires,Manila,1,1
Dubai,Manila,1,1
Daejeon,Dalian,1,1
Edmonton,Manila,1,1
Frankfurt,Lima,1,1
Calgary,Canberra,1,1
Edmonton,Nanjing,1,1
Gothenburg,Manila,1,1
Ho Chi Minh City,Manila,1,1
Ankara,Canberra,1,1
Lima,Manila,1,1
Lisbon,Manila,1,1
Manila,Nanjing,1,1
Manila,Perth,1,1
Manila,Sunnyvale,1,1
Manila,Waterloo,1,1
Auckland,Bristol,1,1
Canberra,Johannesburg,1,1
Auckland,Edmonton,1,1
Canberra,Pune,1,1
Bristol,Minneapolis,1,1
Johannesburg,Waterloo,1,1
Bristol,Osaka,1,1
Heidelberg,Nairobi,1,1
Nairobi,Sunnyvale,1,1
Boulder,Hsinchu,1,1
Lisbon,Riyadh,1,1
Cairo,Minneapolis,1,1
Dallas,Lima,1,1
Hamburg,Riyadh,1,1
Detroit,Milan,1,1
Hsinchu,Lima,1,1
Hsinchu,Manchester,1,1
Buenos Aires,Detroit,1,1
Hsinchu,Mumbai,1,1
Hsinchu,Waterloo,1,1
Daejeon,Kuala Lumpur,1,1
Bristol,Phoenix,1,1
Lima,Riyadh,1,1
Bristol,Detroit,1,1
Lyon,Riyadh,1,1
Edinburgh,Salt Lake City,1,1
Bristol,Buenos Aires,1,1
Cairo,Canberra,1,1
Manchester,Riyadh,1,1
Daejeon,Hyderabad,1,1
Ankara,Detroit,1,1
Hsinchu,Ottawa,1,1
Lima,Turin,1,1
Delft,Mexico City,1,1
Riyadh,Sao Paulo,1,1
Riyadh,Waterloo,1,1
Eindhoven,Tianjin,1,1
Atlanta,Manila,1,1
Austin,Manila,1,1
Dubai,Mexico City,1,1
Gothenburg,Palo Alto,1,1
Edmonton,Rio de Janeiro,1,1
Canberra,Dallas,1,1
Eindhoven,Helsinki,1,1
Eindhoven,Guangzhou,1,1
Rio de Janeiro,Riyadh,1,1
Dallas,Saint Petersburg,1,1
Canberra,Saint Petersburg,1,1
Canberra,Rome,1,1
Canberra,Miami,1,1
Canberra,Houston,1,1
Canberra,Helsinki,1,1
Budapest,Canberra,1,1
Ann Arbor,Buenos Aires,1,1
Boulder,Canberra,1,1
Athens,Canberra,1,1
Ann Arbor,Saint Petersburg,1,1
Ann Arbor,Cupertino,1,1
Ann Arbor,Canberra,1,1
Ann Arbor,Budapest,1,1
Abu Dhabi,Saint Petersburg,1,1
Abu Dhabi,Eindhoven,1,1
Abu Dhabi,Canberra,1,1
Eindhoven,Rome,1,1
Eindhoven,Saint Petersburg,1,1
Saint Petersburg,Waterloo,1,1
Bristol,Bucharest,1,1
Busan,Rome,1,1
Busan,Oslo,1,1
Busan,New Delhi,1,1
Busan,Mumbai,1,1
Busan,Lagos,1,1
Busan,Istanbul,1,1
Busan,Hyderabad,1,1
Busan,Houston,1,1
Busan,Grenoble,1,1
Busan,Geneva,1,1
Busan,Dublin,1,1
Busan,Dallas,1,1
Brisbane,Busan,1,1
Atlanta,Busan,1,1
Edmonton,Helsinki,1,1
Bucharest,Manchester,1,1
Bucharest,Copenhagen,1,1
Bristol,Lyon,1,1
Bristol,Lisbon,1,1
Buenos Aires,Lausanne,1,1
Athens,Bristol,1,1
Edmonton,Stuttgart,1,1
Tsukuba,Vienna,1,1
Buenos Aires,Jakarta,1,1
Raleigh,Saint Petersburg,1,1
Abu Dhabi,Jakarta,1,1
Abu Dhabi,Heidelberg,1,1
Abu Dhabi,Calgary,1,1
Abu Dhabi,Buenos Aires,1,1
Oxford,Saint Petersburg,1,1
Tsukuba,Xi'an,1,1
Tsukuba,Warsaw,1,1
Tsukuba,Vancouver,1,1
Nagoya,Tsukuba,1,1
Tel Aviv,Tsukuba,1,1
Stuttgart,Tsukuba,1,1
Santiago,Tsukuba,1,1
San Jose,Tsukuba,1,1
San Diego,Tsukuba,1,1
Saint Petersburg,Tsukuba,1,1
Saint Petersburg,Stuttgart,1,1
Saint Petersburg,Santiago,1,1
Prague,Tsukuba,1,1
Calgary,Jakarta,1,1
Atlanta,Kyoto,1,1
Heidelberg,Lyon,1,1
Jakarta,Oxford,1,1
Edinburgh,Saint Petersburg,1,1
Kyoto,Rome,1,1
Cairo,Kyoto,1,1
Kyoto,Lima,1,1
Bucharest,Kyoto,1,1
Jakarta,Raleigh,1,1
Cupertino,Frankfurt,1,1
Manila,Tel Aviv,1,1
Houston,Manila,1,1
Daejeon,Houston,1,1
Krakow,Stockholm,1,1
Krakow,Rio de Janeiro,1,1
Krakow,Pune,1,1
Hyderabad,Krakow,1,1
Hamburg,Krakow,1,1
Boulder,Rio de Janeiro,1,1
Boulder,Krakow,1,1
Ankara,Raleigh,1,1
Ankara,Krakow,1,1
Busan,Salt Lake City,1,1
Busan,Stuttgart,1,1
Busan,Turin,1,1
Detroit,Suzhou,1,1
Hyderabad,Kyoto,1,1
Auckland,Rio de Janeiro,1,1
Auckland,Oxford,1,1
Auckland,Nairobi,1,1
Auckland,Kyoto,1,1
Athens,Ottawa,1,1
Athens,Kyoto,1,1
Daejeon,Prague,1,1
Jakarta,Suzhou,1,1
Detroit,Hanoi,1,1
Busan,Washington,1,1
Brisbane,Cupertino,1,1
Dubai,Heidelberg,1,1
Cairo,Hsinchu,1,1
Krakow,Santiago,1,1
Krakow,Pittsburgh,1,1
Krakow,Oslo,1,1
Krakow,Miami,1,1
Grenoble,Santiago,1,1
Grenoble,Ottawa,1,1
Istanbul,Kyoto,1,1
Istanbul,Minneapolis,1,1
Kyoto,Manchester,1,1
Kyoto,Ottawa,1,1
Santiago,Tianjin,1,1
Rio de Janeiro,Tianjin,1,1
Redmond,Tianjin,1,1
Oxford,Rio de Janeiro,1,1
Ottawa,Tianjin,1,1
Nairobi,Santiago,1,1
Nairobi,Oslo,1,1
Minneapolis,Tianjin,1,1
Minneapolis,Suzhou,1,1
Minneapolis,Santiago,1,1
Minneapolis,Oslo,1,1
Miami,Minneapolis,1,1
Manchester,Tianjin,1,1
Manchester,Rio de Janeiro,1,1
Manchester,Nairobi,1,1
Manchester,Minneapolis,1,1
Madrid,Tianjin,1,1
Kyoto,Tianjin,1,1
Kyoto,Santiago,1,1
Grenoble,Krakow,1,1
Chengdu,Grenoble,1,1
Ann Arbor,Santiago,1,1
Gothenburg,Hyderabad,1,1
Calgary,Stuttgart,1,1
Calgary,Gothenburg,1,1
Bristol,Oxford,1,1
Bristol,Edinburgh,1,1
Bristol,Calgary,1,1
Salt Lake City,Stuttgart,1,1
Oslo,Turin,1,1
Hyderabad,Turin,1,1
Helsinki,Salt Lake City,1,1
Grenoble,Vienna,1,1
Grenoble,Vancouver,1,1
Grenoble,Stuttgart,1,1
Budapest,Krakow,1,1
Grenoble,New Delhi,1,1
Grenoble,Istanbul,1,1
Grenoble,Houston,1,1
Grenoble,Helsinki,1,1
Geneva,Grenoble,1,1
Dublin,Grenoble,1,1
Delft,Hanoi,1,1
Hanoi,Oxford,1,1
Oxford,Rotterdam,1,1
Lagos,Lausanne,1,1
Daejeon,Vancouver,1,1
Daejeon,Toulouse,1,1
Daejeon,Salt Lake City,1,1
Daejeon,Rotterdam,1,1
Daejeon,Pune,1,1
Daejeon,Philadelphia,1,1
Daejeon,Oxford,1,1
Daejeon,New Delhi,1,1
Daejeon,Munich,1,1
Daejeon,Melbourne,1,1
Daejeon,Lisbon,1,1
Daejeon,Hamburg,1,1
Ankara,Rotterdam,1,1
Ankara,Philadelphia,1,1
Tsukuba,Washington,1,1
New Delhi,Tsukuba,1,1
Madrid,Tsukuba,1,1
Lisbon,Tsukuba,1,1
Lagos,Oxford,1,1
Eindhoven,Wuhan,1,1
Mountain View,Saint Petersburg,1,1
Moscow,Tsukuba,1,1
Delft,Hefei,1,1
Abu Dhabi,Haifa,1,1
Boulder,Dalian,1,1
Atlanta,Dalian,1,1
Edmonton,Kolkata,1,1
Frankfurt,Heidelberg,1,1
Lagos,Santiago,1,1
Haifa,Philadelphia,1,1
Hefei,Lagos,1,1
Delft,Ho Chi Minh City,1,1
Canberra,Mountain View,1,1
Detroit,Kolkata,1,1
Canberra,Hefei,1,1
Geneva,Phoenix,1,1
Miami,Osaka,1,1
Minneapolis,Saint Petersburg,1,1
Riyadh,Tel Aviv,1,1
Perth,Riyadh,1,1
Oslo,Riyadh,1,1
Johannesburg,Sunnyvale,1,1
Johannesburg,Palo Alto,1,1
Bangkok,Krakow,1,1
Hsinchu,Krakow,1,1
Dalian,Dallas,1,1
Dalian,Kolkata,1,1
Cupertino,Jakarta,1,1
Cupertino,Detroit,1,1
Stuttgart,Toulouse,1,1
Phoenix,Toulouse,1,1
Jerusalem,Tel Aviv,1,1
Cupertino,Toulouse,1,1
Krakow,Zurich,1,1
Krakow,Sunnyvale,1,1
Perth,Salt Lake City,1,1
Dalian,Washington,1,1
Dalian,Sao Paulo,1,1
Dalian,San Jose,1,1
Dalian,Salt Lake City,1,1
Dalian,Portland,1,1
Dalian,Perth,1,1
Dalian,Oslo,1,1
Dalian,Mountain View,1,1
Dalian,Miami,1,1
Dalian,Lisbon,1,1
Grenoble,Jakarta,1,1
Cologne,Riyadh,1,1
Buenos Aires,Johannesburg,1,1
Nairobi,Salt Lake City,1,1
Bangkok,Xi'an,1,1
Lausanne,Rotterdam,1,1
Delhi,Nagoya,1,1
Grenoble,Johannesburg,1,1
Mexico City,Nairobi,1,1
Buenos Aires,Dalian,1,1
Kuala Lumpur,Perth,1,1
Frankfurt,Minneapolis,1,1
Frankfurt,Mexico City,1,1
Grenoble,Oxford,1,1
Grenoble,Hefei,1,1
Busan,Nanjing,1,1
Ann Arbor,Grenoble,1,1
Rotterdam,Wuhan,1,1
Mexico City,Prague,1,1
Mexico City,Mountain View,1,1
Manchester,Mexico City,1,1
Atlanta,Mexico City,1,1
Nairobi,Stuttgart,1,1
Cairo,Cape Town,1,1
Cologne,Santiago,1,1
Minneapolis,Waterloo,1,1
Cairo,Hefei,1,1
Chennai,Edmonton,1,1
Chengdu,Edmonton,1,1
Bangkok,Minneapolis,1,1
Bangkok,Edmonton,1,1
Johannesburg,Moscow,1,1
Eindhoven,Moscow,1,1
Bengaluru,Saint Petersburg,1,1
Auckland,Saint Petersburg,1,1
Budapest,Johannesburg,1,1
Krakow,Vancouver,1,1
Krakow,Phoenix,1,1
Hefei,Redmond,1,1
Santiago,Wuhan,1,1
Grenoble,Los Angeles,1,1
Grenoble,Palo Alto,1,1
Grenoble,Tel Aviv,1,1
Hefei,Santiago,1,1
Daejeon,Waterloo,1,1
Cairo,Santiago,1,1
Dallas,Detroit,1,1
Detroit,Rio de Janeiro,1,1
Helsinki,Tsukuba,1,1
Haifa,Raleigh,1,1
Auckland,Eindhoven,1,1
Jakarta,Nairobi,1,1
Milan,Stuttgart,1,1
Canberra,Oslo,1,1
Cairo,Ho Chi Minh City,1,1
Salt Lake City,Suzhou,1,1
Dallas,Suzhou,1,1
Lima,Redmond,1,1
Haifa,Taipei,1,1
Haifa,Phoenix,1,1
Kolkata,Minneapolis,1,1
Haifa,Palo Alto,1,1
Haifa,Miami,1,1
Dublin,Haifa,1,1
Dallas,Haifa,1,1
Cupertino,Haifa,1,1
Cologne,Gothenburg,1,1
Bucharest,Phoenix,1,1
Bucharest,Haifa,1,1
Bucharest,Cupertino,1,1
Rio de Janeiro,Rotterdam,1,1
Canberra,Edinburgh,1,1
Canberra,Ottawa,1,1
Canberra,Portland,1,1
Kuala Lumpur,Saint Petersburg,1,1
Gothenburg,Santiago,1,1
Gothenburg,Saint Petersburg,1,1
Delft,Xi'an,1,1
Delft,Tsukuba,1,1
Delft,Santiago,1,1
Hsinchu,Rio de Janeiro,1,1
Barcelona,Tsukuba,1,1
Austin,Tsukuba,1,1
Atlanta,Tsukuba,1,1
Frankfurt,Rio de Janeiro,1,1
Bogota,Zurich,1,1
Bogota,Kolkata,1,1
Bogota,Jakarta,1,1
Edinburgh,Turin,1,1
Edinburgh,Eindhoven,1,1
Canberra,Xi'an,1,1
Canberra,Taipei,1,1
Canberra,Stockholm,1,1
Busan,Ottawa,1,1
Busan,Chengdu,1,1
Busan,Xi'an,1,1
Cupertino,Riyadh,1,1
Cupertino,Heidelberg,1,1
Chengdu,Riyadh,1,1
Buenos Aires,Tianjin,1,1
Buenos Aires,Osaka,1,1
Auckland,Riyadh,1,1
Auckland,Heidelberg,1,1
Auckland,Hanoi,1,1
Athens,Osaka,1,1
Athens,Geneva,1,1
Athens,Buenos Aires,1,1
Kuala Lumpur,Phoenix,1,1
Edmonton,Phoenix,1,1
Brisbane,Tianjin,1,1
Cape Town,Stuttgart,1,1
Copenhagen,Suzhou,1,1
Lisbon,Tianjin,1,1
Edinburgh,Lisbon,1,1
Delft,Tianjin,1,1
Calgary,Tianjin,1,1
Cupertino,Osaka,1,1
Kuala Lumpur,Santiago,1,1
Busan,Wuhan,1,1
Geneva,Hanoi,1,1
Dublin,Saint Petersburg,1,1
Detroit,Saint Petersburg,1,1
Cupertino,Manchester,1,1
Cupertino,Lima,1,1
Cupertino,Edmonton,1,1
Calgary,Cupertino,1,1
Tianjin,Warsaw,1,1
Riyadh,Tianjin,1,1
Riyadh,Suzhou,1,1
Osaka,Riyadh,1,1
New Delhi,Tianjin,1,1
Heidelberg,Tianjin,1,1
Heidelberg,Suzhou,1,1
Heidelberg,Riyadh,1,1
Hanoi,Osaka,1,1
Hanoi,Heidelberg,1,1
Guangzhou,Riyadh,1,1
Geneva,Osaka,1,1
Geneva,Heidelberg,1,1
Rotterdam,Tianjin,1,1
Chengdu,Tsukuba,1,1
Hanoi,Rotterdam,1,1
Chennai,Krakow,1,1
Haifa,Zurich,1,1
Mexico City,Stuttgart,1,1
Frankfurt,Toulouse,1,1
Bangkok,Santiago,1,1
Athens,Manila,1,1
Chicago,Manila,1,1
Edinburgh,Mexico City,1,1
Eindhoven,Manila,1,1
Manila,Montreal,1,1
Buenos Aires,Mexico City,1,1
Manila,New Delhi,1,1
Auckland,Mexico City,1,1
Manila,Shanghai,1,1
Manila,Vienna,1,1
Detroit,Shenzhen,1,1
Manila,Washington,1,1
Detroit,San Diego,1,1
Geneva,Haifa,1,1
Copenhagen,Mexico City,1,1
Bucharest,Nagoya,1,1
Krakow,Mexico City,1,1
Jakarta,Phoenix,1,1
Lagos,Nagoya,1,1
Minneapolis,Nagoya,1,1
Montreal,Nagoya,1,1
Mountain View,Nagoya,1,1
Nagoya,Phoenix,1,1
Nagoya,Sao Paulo,1,1
Nagoya,Washington,1,1
Ottawa,Saint Petersburg,1,1
Brisbane,Dalian,1,1
Edmonton,Nagoya,1,1
Athens,Edinburgh,1,1
Bangkok,Lausanne,1,1
Brisbane,Kuala Lumpur,1,1
Krakow,Washington,1,1
Krakow,Warsaw,1,1
Cape Town,Chennai,1,1
Detroit,Pittsburgh,1,1
Bucharest,Nanjing,1,1
Jakarta,Nagoya,1,1
Edmonton,Oxford,1,1
Copenhagen,Toulouse,1,1
Edmonton,Kuala Lumpur,1,1
Dalian,Pune,1,1
Edinburgh,Nairobi,1,1
Edinburgh,Edmonton,1,1
Dalian,Delft,1,1
Delhi,Edmonton,1,1
Dalian,Grenoble,1,1
Dalian,Toulouse,1,1
Delft,Grenoble,1,1
Buenos Aires,Nairobi,1,1
Bangkok,Suzhou,1,1
Dalian,Dublin,1,1
Dalian,Mumbai,1,1
Brussels,Nairobi,1,1
Dalian,New Delhi,1,1
Dalian,Palo Alto,1,1
Grenoble,Waterloo,1,1
Cupertino,Nairobi,1,1
Bucharest,Suzhou,1,1
Frankfurt,Lausanne,1,1
Detroit,Hangzhou,1,1
Budapest,Nagoya,1,1
Chengdu,Nagoya,1,1
Guangzhou,Nagoya,1,1
Delft,Detroit,1,1
Chengdu,Detroit,1,1
Cambridge,Detroit,1,1
Hangzhou,Nagoya,1,1
Hanoi,Nagoya,1,1
Bangkok,Detroit,1,1
Bangkok,Delft,1,1
Milan,Nagoya,1,1
Nagoya,Nanjing,1,1
Nagoya,Shenzhen,1,1
Nagoya,Suzhou,1,1
Nagoya,Xi'an,1,1
Gothenburg,Nairobi,1,1
Abu Dhabi,Auckland,1,1
Jakarta,Lagos,1,1
Ankara,Kyoto,1,1
Bucharest,Jerusalem,1,1
Bucharest,Chennai,1,1
Hsinchu,Perth,1,1
Jerusalem,Kyoto,1,1
Delft,Minneapolis,1,1
Jerusalem,Perth,1,1
Cape Town,Hanoi,1,1
Jerusalem,Prague,1,1
Jerusalem,Shenzhen,1,1
Jerusalem,Suzhou,1,1
Ann Arbor,Dalian,1,1
Geneva,Lausanne,1,1
Johannesburg,Rome,1,1
Ankara,Delft,1,1
Guangzhou,Phoenix,1,1
Denver,Detroit,1,1
Auckland,Johannesburg,1,1
Detroit,Perth,1,1
Santiago,Sunnyvale,1,1
Jerusalem,Miami,1,1
Riyadh,Stuttgart,1,1
Jerusalem,Vienna,1,1
Cape Town,Riyadh,1,1
Boulder,Suzhou,1,1
Kyoto,Toulouse,1,1
Riyadh,San Jose,1,1
Chengdu,Jerusalem,1,1
Daejeon,Delft,1,1
Cologne,Jerusalem,1,1
Dublin,Jerusalem,1,1
Istanbul,Lausanne,1,1
Geneva,Jerusalem,1,1
Geneva,Perth,1,1
Daejeon,Edmonton,1,1
Hong Kong,Jerusalem,1,1
Houston,Hsinchu,1,1
Jakarta,Oslo,1,1
Houston,Kyoto,1,1
Hsinchu,Jerusalem,1,1
Riyadh,Wuhan,1,1
Cape Town,Delft,1,1
Cologne,Kolkata,1,1
Dubai,Jakarta,1,1
Rotterdam,Santiago,1,1
Calgary,Riyadh,1,1
Johannesburg,Ottawa,1,1
Johannesburg,Portland,1,1
Johannesburg,San Diego,1,1
Buenos Aires,Rotterdam,1,1
Nairobi,Riyadh,1,1
Ottawa,Riyadh,1,1
Riyadh,San Diego,1,1
Ann Arbor,Auckland,1,1
Heidelberg,Phoenix,1,1
Heidelberg,Oslo,1,1
Ann Arbor,Jakarta,1,1
Ann Arbor,Nagoya,1,1
Sao Paulo,Suzhou,1,1
Delft,Perth,1,1
Barcelona,Nagoya,1,1
Hamburg,Hefei,1,1
Abu Dhabi,Grenoble,1,1
Pittsburgh,Riyadh,1,1
Calgary,Milan,1,1
Abu Dhabi,Kuala Lumpur,1,1
Lausanne,Riyadh,1,1
Jakarta,Stuttgart,1,1
Brussels,Toulouse,1,1
Jakarta,Riyadh,1,1
Abu Dhabi,Redmond,1,1
Hanoi,Rome,1,1
Cairo,Grenoble,1,1
Grenoble,Hamburg,1,1
Grenoble,Kolkata,1,1
Grenoble,Lisbon,1,1
Grenoble,Philadelphia,1,1
Bristol,Wuhan,1,1
Bristol,Riyadh,1,1
Bristol,Jakarta,1,1
Bristol,Ho Chi Minh City,1,1
Bristol,Chennai,1,1
Dalian,Turin,1,1
Suzhou,Turin,1,1
Buenos Aires,Hefei,1,1
Haifa,Moscow,1,1
Bristol,Rotterdam,1,1
Haifa,Mumbai,1,1
Haifa,Perth,1,1
Haifa,San Diego,1,1
Bristol,Guangzhou,1,1
Haifa,Singapore,1,1
Haifa,Stuttgart,1,1
Haifa,Suzhou,1,1
Haifa,Toronto,1,1
Haifa,Vienna,1,1
Haifa,Washington,1,1
Haifa,Wuhan,1,1
Hanoi,Oslo,1,1
Hanoi,Perth,1,1
Hanoi,San Diego,1,1
Ann Arbor,Turin,1,1
Brussels,Geneva,1,1
Bristol,Salt Lake City,1,1
Haifa,Montreal,1,1
Hefei,Perth,1,1
Bristol,Turin,1,1
Cairo,Stuttgart,1,1
Cape Town,Turin,1,1
Chicago,Haifa,1,1
Denver,Haifa,1,1
Gothenburg,Haifa,1,1
Gothenburg,Rio de Janeiro,1,1
Cape Town,Gothenburg,1,1
Cape Town,Edmonton,1,1
Gothenburg,Suzhou,1,1
Brussels,Turin,1,1
Haifa,Hanoi,1,1
Brussels,Heidelberg,1,1
Haifa,Hong Kong,1,1
Haifa,Istanbul,1,1
Haifa,Lima,1,1
Bristol,Xi'an,1,1
Haifa,Melbourne,1,1
Hefei,Lisbon,1,1
Ann Arbor,Gothenburg,1,1
